title_year,movie_title,content_rating,genres,plot_keywords,duration,language,country,color,aspect_ratio,budget,gross,director_name,director_facebook_likes,movie_facebook_likes,actor_1_name,actor_1_facebook_likes,actor_2_name,actor_2_facebook_likes,actor_3_name,actor_3_facebook_likes,cast_total_facebook_likes,facenumber_in_poster,num_imdb_voted_users,num_critic_for_reviews,num_user_for_reviews,imdb_score,movie_imdb_link
2006,Glory Road ,PG,Biography|Drama|Sport,coach|college basketball|national championship|ncaa|texas,118,English,USA,Color,2.35,,42643187,James Gartner,0,0,Mehcad Brooks,696,Austin Nichols,663,Derek Luke,543,2577,1,34910,95,145,7.2,http://www.imdb.com/title/tt0385726/?ref_=fn_tt_tt_1
2015,The Age of Adaline ,PG-13,Drama|Fantasy|Romance,hit by a pickup truck|immortality|paramedic|resuscitation|san francisco california,112,English,USA,Color,2.35,25000000,42478175,Lee Toland Krieger,43,34000,Harrison Ford,11000,Michiel Huisman,2000,Ellen Burstyn,1000,15327,1,93767,214,209,7.2,http://www.imdb.com/title/tt1655441/?ref_=fn_tt_tt_1
1991,Star Trek VI: The Undiscovered Country ,PG,Action|Adventure|Sci-Fi|Thriller,captain|explosion|klingon|moon|peace,110,English,USA,Color,2.35,30000000,74888996,Nicholas Meyer,120,0,Leonard Nimoy,12000,Kurtwood Smith,1000,Nichelle Nichols,664,16230,0,55513,112,188,7.2,http://www.imdb.com/title/tt0102975/?ref_=fn_tt_tt_1
1998,Shakespeare in Love ,R,Comedy|Drama|Romance,actor|audition|muse|playwright|theater,123,English,USA,Color,2.35,25000000,100241322,John Madden,108,0,Tom Wilkinson,1000,Martin Clunes,264,Simon Callow,239,1690,0,175524,134,752,7.2,http://www.imdb.com/title/tt0138097/?ref_=fn_tt_tt_1
1985,Silverado ,PG-13,Action|Crime|Drama|Western,1880s|kiss|small town|table broken in fight|wild west,133,English,USA,Color,2.35,26000000,33200000,Lawrence Kasdan,759,0,Scott Glenn,826,Todd Allen,130,Brad Leland,67,1154,4,28247,46,149,7.2,http://www.imdb.com/title/tt0090022/?ref_=fn_tt_tt_1
1998,Without Limits ,PG-13,Biography|Drama|Sport,car crash|coach|death|oregon|university of oregon,117,English,USA,Color,2.35,25000000,777423,Robert Towne,162,942,Billy Burke,2000,Monica Potter,878,Billy Crudup,745,4351,0,5841,28,57,7.2,http://www.imdb.com/title/tt0119934/?ref_=fn_tt_tt_1
2003,Old School ,R,Comedy,college|fraternity|friend|house|party,88,English,USA,Color,2.35,24000000,74608545,Todd Phillips,480,0,Will Ferrell,8000,Leah Remini,909,Patrick Fischler,497,10325,4,185258,123,404,7.2,http://www.imdb.com/title/tt0302886/?ref_=fn_tt_tt_1
2007,In the Valley of Elah ,R,Crime|Drama|Mystery|Thriller,detective|iraq|military|murder investigation|police,121,English,USA,Color,2.35,,6777589,Paul Haggis,549,0,James Franco,11000,Charlize Theron,9000,Barry Corbin,883,24248,2,60115,232,224,7.2,http://www.imdb.com/title/tt0478134/?ref_=fn_tt_tt_1
1999,Arlington Road ,R,Crime|Drama|Thriller,death|fbi|fbi agent|neighbor|professor,117,English,USA,Color,2.35,21500000,24362501,Mark Pellington,89,0,Jeff Bridges,12000,Spencer Treat Clark,541,Hope Davis,442,13576,1,69980,155,591,7.2,http://www.imdb.com/title/tt0137363/?ref_=fn_tt_tt_1
2004,Team America: World Police ,R,Action|Comedy,actor|arab stereotype|broadway|terrorist|vomiting,98,English,USA,Color,2.35,30000000,32774834,Trey Parker,406,0,Jeremy Shada,860,Maurice LaMarche,523,Trey Parker,406,2609,5,136048,233,700,7.2,http://www.imdb.com/title/tt0372588/?ref_=fn_tt_tt_1
2009,Everybody's Fine ,PG-13,Adventure|Drama,bus trip|parental love|retirement|surprise visit|train ride,99,English,USA,Color,2.35,21000000,8855646,Kirk Jones,52,10000,Robert De Niro,22000,James Frain,1000,Brendan Sexton III,148,23409,1,49855,160,117,7.2,http://www.imdb.com/title/tt0780511/?ref_=fn_tt_tt_1
1996,Scream ,R,Horror|Mystery,mask|mystery killer|slasher|teenage girl|telephone,103,English,USA,Color,2.35,15000000,103001286,Wes Craven,0,11000,David Arquette,611,W. Earl Brown,422,Roger Jackson,157,1212,0,222018,242,869,7.2,http://www.imdb.com/title/tt0117571/?ref_=fn_tt_tt_1
1970,Catch-22 ,R,Comedy|Drama|War,catch 22|friend|insanity|kneed in the groin|military,122,English,USA,Color,2.35,18000000,,Mike Nichols,0,0,Bob Newhart,643,Bob Balaban,559,Martin Balsam,191,2032,0,17277,45,124,7.2,http://www.imdb.com/title/tt0065528/?ref_=fn_tt_tt_1
2013,Metallica Through the Never ,R,Music,headbanger|metallica|roadie|song in title|standing on the roof of a car,93,English,USA,Color,2.35,,3419967,Nimród Antal,190,19000,James Hetfield,364,Mackenzie Gray,253,Lars Ulrich,151,1083,0,13359,103,56,7.2,http://www.imdb.com/title/tt2172935/?ref_=fn_tt_tt_1
2007,Things We Lost in the Fire ,R,Drama,best friend|dinner|garage|narcotics anonymous|recovery,118,English,USA,Color,2.35,16000000,2849142,Susanne Bier,369,0,Alison Lohman,1000,Omar Benson Miller,418,Robin Weigert,295,1889,1,24104,146,88,7.2,http://www.imdb.com/title/tt0469623/?ref_=fn_tt_tt_1
1989,Born on the Fourth of July ,R,Biography|Drama|War,desert|drunkenness|religious mother|strict mother|vietnam war,145,English,USA,Color,2.35,14000000,70001698,Oliver Stone,0,4000,Tom Cruise,10000,Tom Berenger,854,Stephen Baldwin,560,12098,0,76842,72,173,7.2,http://www.imdb.com/title/tt0096969/?ref_=fn_tt_tt_1
1983,The Outsiders ,PG-13,Crime|Drama,dysfunctional family|gang|greaser|holding someone's head underwater|rivalry,114,English,USA,Color,2.35,10000000,25600000,Francis Ford Coppola,0,10000,Tom Cruise,10000,William Smith,919,Tom Waits,699,12097,0,57363,60,308,7.2,http://www.imdb.com/title/tt0086066/?ref_=fn_tt_tt_1
1987,The Lost Boys ,R,Comedy|Fantasy|Horror,1980s|california|death|small town|vampire,97,English,USA,Color,2.35,,32222567,Joel Schumacher,541,19000,Dianne Wiest,967,Jami Gertz,847,Jason Patric,673,4458,3,92924,147,339,7.2,http://www.imdb.com/title/tt0093437/?ref_=fn_tt_tt_1
2009,Mother and Child ,R,Drama|Romance,adoption|baby|girl|lawyer|sex,125,English,USA,Color,2.35,4825000,1110286,Rodrigo García,127,0,Naomi Watts,6000,Jimmy Smits,941,Carla Gallo,798,8876,6,9727,161,65,7.2,http://www.imdb.com/title/tt1121977/?ref_=fn_tt_tt_1
1971,The Andromeda Strain ,G,Sci-Fi|Thriller,alien|baby|new mexico|satellite|scientist,115,English,USA,Color,2.35,6500000,,Robert Wise,338,0,David Wayne,116,Paula Kelly,112,Eric Christmas,45,394,0,25857,57,171,7.2,http://www.imdb.com/title/tt0066769/?ref_=fn_tt_tt_1
2009,The Messenger ,R,Drama|Romance|War,captain|casualty notification|casualty notification team|sergeant|staff sergeant,105,English,USA,Color,2.35,6500000,66637,Oren Moverman,38,0,Steve Buscemi,12000,Yaya DaCosta,712,Eamonn Walker,706,14462,0,29608,217,92,7.2,http://www.imdb.com/title/tt0790712/?ref_=fn_tt_tt_1
1978,Grease ,PG-13,Musical|Romance,automobile racing|boyfriend girlfriend relationship|high school|wrestling|year 1959,110,English,USA,Color,2.35,6000000,181360000,Randal Kleiser,116,13000,Olivia Newton-John,1000,Stockard Channing,944,Sid Caesar,898,5127,2,170027,124,350,7.2,http://www.imdb.com/title/tt0077631/?ref_=fn_tt_tt_1
2003,Shattered Glass ,PG-13,Drama|History,fabricated facts|journalist|stephen glass|the new republic|writer,99,English,USA,Color,2.35,6000000,2207975,Billy Ray,53,0,Hayden Christensen,4000,Rosario Dawson,3000,Cas Anvar,491,8297,0,28855,129,190,7.2,http://www.imdb.com/title/tt0323944/?ref_=fn_tt_tt_1
2009,Adam ,PG-13,Drama|Romance,apartment|asperger's syndrome|children|teacher|writer,99,English,USA,Color,2.35,,2277396,Max Mayer,6,0,Peter Gallagher,828,Terry Walters,390,Amy Irving,194,1936,0,29239,122,70,7.2,http://www.imdb.com/title/tt1185836/?ref_=fn_tt_tt_1
2015,Mi America ,R,Crime|Drama,,125,English,USA,Color,2.35,2100000,3330,Robert Fontaine,7,305,Michael Derek,128,Arturo Castro,22,Brad Lee Wind,17,214,0,22,4,1,7.2,http://www.imdb.com/title/tt2460506/?ref_=fn_tt_tt_1
,The Powerpuff Girls             ,TV-Y7,Action|Animation|Comedy|Family|Fantasy|Sci-Fi,campy|castle thunder|female hero|female protagonist|monster,30,English,USA,Color,4,,,,,581,Elizabeth Daily,971,Jennifer Hale,918,Tom Kane,265,2346,0,23664,7,60,7.2,http://www.imdb.com/title/tt0175058/?ref_=fn_tt_tt_1
2009,Black Water Transit ,,Crime|Drama,based on novel,,English,USA,Color,,23000000,,Tony Kaye,194,26,Bill Cobbs,970,Aisha Tyler,856,Beverly D'Angelo,816,3874,0,219,,,7.2,http://www.imdb.com/title/tt0490087/?ref_=fn_tt_tt_1
2003,The Mudge Boy ,R,Crime|Drama|Romance,death|farm|fur coat|grief|misfit,94,English,USA,Color,,800000,,Michael Burke,3,396,Zachary Knighton,262,Tom Guiry,262,Ryan Donowho,181,991,1,3480,17,30,7.2,http://www.imdb.com/title/tt0339419/?ref_=fn_tt_tt_1
2011,The Harvest/La Cosecha ,,Documentary,child labor|education|hispanic|labor|migration,80,English,USA,Color,,560000,2245,U. Roberto Romano,6,88,,,,,,,0,0,57,3,2,7.2,http://www.imdb.com/title/tt1981703/?ref_=fn_tt_tt_1
2010,Anderson's Cross ,R,Comedy|Drama|Romance,divorce|marriage|mother daughter relationship|sex|teenage boy,98,English,USA,Color,,300000,,Jerome Elston Scott,3,7,Taran Killam,500,Joanna Cassidy,317,Ryan Carnes,248,1545,7,95,8,7,7.2,http://www.imdb.com/title/tt0393049/?ref_=fn_tt_tt_1
2014,An American in Hollywood ,R,Drama,place name in title,89,English,USA,Color,,125000,,Sai Varadan,0,72,J.D. Williams,196,Hassan Johnson,180,Samantha Esteban,163,942,0,100,3,3,7.2,http://www.imdb.com/title/tt2125430/?ref_=fn_tt_tt_1
2008,"10,000 B.C.             ",PG-13,Adventure|Action,,109,English,USA,,,,,Christopher Barnard,0,0,Mathew Buck,5,,,,,5,0,6,,,7.2,http://www.imdb.com/title/tt1869849/?ref_=fn_tt_tt_1
2006,Love's Abiding Joy ,PG,Drama|Family|Western,19th century|faith|mayor|ranch|sheriff,87,English,USA,Color,,3000000,252726,Michael Landon Jr.,84,76,William Morgan Sheppard,702,Kevin Gage,366,Brianna Brown,331,2715,0,1289,5,18,7.2,http://www.imdb.com/title/tt0785025/?ref_=fn_tt_tt_1
,Wolf Creek             ,,Drama|Horror|Thriller,based on true story|blood|serial killer|slasher|tv mini series,,English,Australia,Color,2,,,,,954,Richard Cawthorne,511,John Jarratt,457,Lucy Fry,206,1617,0,726,2,6,7.1,http://www.imdb.com/title/tt4460878/?ref_=fn_tt_tt_1
2014,The Water Diviner ,R,Drama|War,australian|battle|battle of gallipoli|gallipoli|world war one,111,English,Australia,Color,2.35,22500000,4190530,Russell Crowe,0,18000,Cem Yilmaz,523,Ryan Corr,468,Steve Bastoni,234,1795,0,53341,183,185,7.1,http://www.imdb.com/title/tt3007512/?ref_=fn_tt_tt_1
2008,The Children of Huang Shi ,R,Drama|War,british|communist|journalist|nurse|orphan,125,English,Australia,Color,2.35,40000000,1027749,Roger Spottiswoode,55,1000,Radha Mitchell,991,Guang Li,10,Matthew Walker,2,1003,4,8087,67,33,7.1,http://www.imdb.com/title/tt0889588/?ref_=fn_tt_tt_1
2013,The Railway Man ,R,Biography|Drama|Romance|War,japanese soldier|physical torture|pow camp|prisoner of war|reference to adolf hitler,116,English,Australia,Color,2.35,18000000,4435083,Jonathan Teplitzky,6,18000,Jeremy Irvine,25000,Colin Firth,14000,Sam Reid,212,39463,2,27882,186,119,7.1,http://www.imdb.com/title/tt2058107/?ref_=fn_tt_tt_1
2010,Beneath Hill 60 ,R,Drama|History|War,blue clay|diversion|ends with biographical notes|ends with historical notes|tunnel,122,English,Australia,Color,2.35,9000000,,Jeremy Sims,8,0,Harrison Gilbertson,174,Gyton Grantley,109,Steve Le Marquand,59,498,12,5741,17,39,7.1,http://www.imdb.com/title/tt1418646/?ref_=fn_tt_tt_1
2011,The Devil's Double ,R,Biography|Drama|Thriller,betrayal|debauchery|lust|palace|saddam hussein,109,English,Belgium,Color,2.35,15000000,1357042,Lee Tamahori,93,14000,Mem Ferda,31000,Dominic Cooper,3000,Ludivine Sagnier,521,35561,1,53977,167,125,7.1,http://www.imdb.com/title/tt1270262/?ref_=fn_tt_tt_1
2004,Being Julia ,R,Comedy|Drama|Romance,diva|marriage|open marriage|revenge|social climber,104,English,Canada,Color,1.85,18000000,7739049,István Szabó,109,562,Miriam Margolyes,405,Shaun Evans,204,Juliet Stevenson,202,847,2,10680,93,112,7.1,http://www.imdb.com/title/tt0340012/?ref_=fn_tt_tt_1
2016,Race ,PG-13,Biography|Drama|Sport,1930s|athlete|nazi germany|olympics|track and field,134,English,Canada,Color,2.35,,19097994,Stephen Hopkins,81,0,William Hurt,882,Tony Curran,845,David Kross,388,2410,0,11744,125,49,7.1,http://www.imdb.com/title/tt3499096/?ref_=fn_tt_tt_1
1999,Ravenous ,R,Fantasy|Horror|Thriller,based on true story|cannibalism|captain|mexican american war|u.s. frontier,101,English,Czech Republic,Color,2.35,12000000,2060953,Antonia Bird,61,0,Jeremy Davies,769,Jeffrey Jones,692,David Arquette,611,2543,0,29990,131,316,7.1,http://www.imdb.com/title/tt0129332/?ref_=fn_tt_tt_1
2011,Melancholia ,R,Drama|Sci-Fi,art director|breasts|depression|outdoor sex|riding a horse,130,English,Denmark,Color,2.35,7400000,3029870,Lars von Trier,3000,50000,Alexander Skarsgård,10000,Kirsten Dunst,4000,Charlotte Rampling,844,15835,1,128729,439,551,7.1,http://www.imdb.com/title/tt1527186/?ref_=fn_tt_tt_1
2002,8 Women ,R,Comedy|Crime|Musical|Romance,cook|industrialist|secret|snowstorm|suspect,111,French,France,Color,1.85,8000000,3076425,François Ozon,341,0,Catherine Deneuve,963,Isabelle Huppert,678,Emmanuelle Béart,569,3543,1,23660,128,162,7.1,http://www.imdb.com/title/tt0283832/?ref_=fn_tt_tt_1
2012,Holy Motors ,Not Rated,Drama|Fantasy,boudoir|death|insanity|male full frontal nudity|penis,115,French,France,Color,1.85,,,Leos Carax,227,12000,Kylie Minogue,690,Leos Carax,227,Denis Lavant,226,1298,0,29440,332,110,7.1,http://www.imdb.com/title/tt2076220/?ref_=fn_tt_tt_1
1995,The Horseman on the Roof ,R,Adventure|Drama|Romance|War,austrian|breasts|cholera|police|provence,135,French,France,Color,2.35,,1877179,Jean-Paul Rappeneau,22,262,Olivier Martinez,837,François Cluzet,541,Isabelle Carré,45,1508,1,4885,28,25,7.1,http://www.imdb.com/title/tt0113362/?ref_=fn_tt_tt_1
2010,Little White Lies ,Not Rated,Comedy|Drama,friend|restaurant|secret|unrequited love|vacation,134,French,France,Color,2.35,25000000,183662,Guillaume Canet,0,0,François Cluzet,541,Benoît Magimel,173,Gilles Lellouche,92,890,6,18395,118,48,7.1,http://www.imdb.com/title/tt1440232/?ref_=fn_tt_tt_1
2008,Welcome to the Sticks ,,Comedy|Romance,alcohol|alcoholic drink|drunken man|france|provence,106,French,France,Color,2.35,11000000,,Dany Boon,172,3000,Dany Boon,172,Kad Merad,55,Michel Galabru,27,329,2,30587,78,49,7.1,http://www.imdb.com/title/tt1064932/?ref_=fn_tt_tt_1
2004,Two Brothers ,PG,Adventure|Drama|Family,circus|death of protagonist|jungle|killing an animal|tiger,109,English,France,Color,2.35,59660000,18947630,Jean-Jacques Annaud,218,2000,David Gant,21,Jean-Claude Dreyfus,17,Oanh Nguyen,8,55,0,11798,88,124,7.1,http://www.imdb.com/title/tt0338512/?ref_=fn_tt_tt_1
2013,The Young and Prodigious T.S. Spivet ,PG,Action|Adventure|Drama|Family,3 dimensional|cartographer|punctuation in title|smithsonian|train,105,English,France,Color,2.35,33000000,99462,Jean-Pierre Jeunet,0,5000,Callum Rennie,716,Julian Richings,648,Judy Davis,223,1843,1,11347,122,28,7.1,http://www.imdb.com/title/tt1981107/?ref_=fn_tt_tt_1
2011,Tinker Tailor Soldier Spy ,R,Drama|Mystery|Thriller,cold war|hungary|mole|spy|woman on top,127,English,France,Color,2.35,20000000,24104113,Tomas Alfredson,140,24000,Benedict Cumberbatch,19000,Colin Firth,14000,Gary Oldman,10000,46241,1,149066,466,517,7.1,http://www.imdb.com/title/tt1340800/?ref_=fn_tt_tt_1
2006,Find Me Guilty ,R,Biography|Comedy|Crime|Drama,court|drugs|judge|mafia|mobster,125,English,Germany,Color,1.85,13000000,1172769,Sidney Lumet,0,0,Peter Dinklage,22000,Vin Diesel,14000,Alex Rocco,968,37606,2,28068,94,108,7.1,http://www.imdb.com/title/tt0419749/?ref_=fn_tt_tt_1
2005,Jarhead ,R,Action|Drama|War,american abroad|gulf war|u.s. military|u.s. soldier|usmc,125,English,Germany,Color,2.35,70000000,62647540,Sam Mendes,0,0,Jake Gyllenhaal,15000,Brian Geraghty,383,James Morrison,210,15850,0,143525,262,657,7.1,http://www.imdb.com/title/tt0418763/?ref_=fn_tt_tt_1
2007,The Color of Freedom ,R,Biography|Drama|History,african national congress|father daughter relationship|film starts with text|nelson mandela|violence,118,English,Germany,Color,2.35,30000000,,Bille August,55,0,Terry Pheto,113,Patrick Lyster,11,Tyrone Keogh,11,143,1,10175,46,23,7.1,http://www.imdb.com/title/tt0438859/?ref_=fn_tt_tt_1
2007,The Warlords ,R,Action|Drama|History|Romance|War,assassination|blood brother|dynasty|general|stabbing a woman,113,Mandarin,Hong Kong,Color,2.35,40000000,128978,Peter Ho-Sun Chan,31,0,Jet Li,5000,Takeshi Kaneshiro,755,Andy Lau,483,6267,2,22897,106,61,7.1,http://www.imdb.com/title/tt0913968/?ref_=fn_tt_tt_1
2009,Shinjuku Incident ,R,Action|Crime|Drama|Thriller,chinese|gang|gratitude|immigrant|japan,119,Mandarin,Hong Kong,,2.35,15000000,,Tung-Shing Yee,3,821,Bingbing Fan,556,Daniel Wu,353,Yasuaki Kurata,19,996,4,9177,53,53,7.1,http://www.imdb.com/title/tt1075419/?ref_=fn_tt_tt_1
2005,Fateless ,R,Drama|Romance|War,bus|death|gay slur|hatred|jewish,134,Hungarian,Hungary,Color,2.35,2500000000,195888,Lajos Koltai,45,607,Marcell Nagy,9,Péter Fancsikai,2,Bálint Péntek,0,11,0,5603,73,45,7.1,http://www.imdb.com/title/tt0367082/?ref_=fn_tt_tt_1
2013,Barfi ,,Comedy|Romance,,,Kannada,India,Color,,,,Shekar,0,2,Bhama,5,Diganth,0,Dileep Raj,0,5,2,57,1,1,7.1,http://www.imdb.com/title/tt3099638/?ref_=fn_tt_tt_1
2008,Winter in Wartime ,R,Drama|History|War,horse|nazi|occupation|resistance movement|uncle nephew relationship,103,Dutch,Netherlands,Color,2.35,4000000,542860,Martin Koolhoven,12,0,Yorick van Wageningen,163,Tygo Gernandt,20,Martijn Lakemeier,19,219,1,9230,111,37,7.1,http://www.imdb.com/title/tt0795441/?ref_=fn_tt_tt_1
2014,Closer to the Moon ,Not Rated,Comedy|Drama,,112,English,Romania,Color,2.35,5000000,,Nae Caranfil,34,0,Monica Barladeanu,129,Joe Armstrong,98,Martin Hancock,71,588,2,2841,18,13,7.1,http://www.imdb.com/title/tt2017486/?ref_=fn_tt_tt_1
2005,The Protector ,R,Action|Crime|Drama|Thriller,die hard scenario|elephant|long take|police|sydney australia,111,Thai,Thailand,Color,1.85,200000000,11905519,Prachya Pinkaew,64,0,Jon Foo,778,Nathan Jones,635,Johnny Nguyen,380,2205,0,30210,112,214,7.1,http://www.imdb.com/title/tt0427954/?ref_=fn_tt_tt_1
1994,Four Weddings and a Funeral ,R,Comedy|Drama|Romance,1990s|chick flick|funeral|gay relationship|wedding,117,English,UK,Color,1.66,4500000,52700832,Mike Newell,179,0,Kristin Scott Thomas,1000,James Fleet,398,Simon Callow,239,1862,4,107923,84,197,7.1,http://www.imdb.com/title/tt0109831/?ref_=fn_tt_tt_1
2011,Arthur Christmas ,PG,Adventure|Animation|Comedy|Family|Fantasy,christmas|christmas eve|elf|high tech|resentment,97,English,UK,Color,1.85,100000000,46440491,Sarah Smith,6,0,Jim Broadbent,1000,Imelda Staunton,579,Michael Palin,561,2707,1,35446,190,78,7.1,http://www.imdb.com/title/tt1430607/?ref_=fn_tt_tt_1
1996,Michael Collins ,R,Biography|Drama|Thriller|War,ireland|irish|irish civil war|irish free state|sinn fein,133,English,UK, Black and White,1.85,28000000,11030963,Neil Jordan,277,0,Alan Rickman,25000,Liam Neeson,14000,Julia Roberts,8000,48482,2,24145,44,93,7.1,http://www.imdb.com/title/tt0117039/?ref_=fn_tt_tt_1
2005,Mrs Henderson Presents ,R,Comedy|Drama|Music|War,anti semitism|breasts|chamberlain|friend|theatre,103,English,UK,Color,1.85,20000000,11034436,Stephen Frears,350,0,Bob Hoskins,5000,Christopher Guest,378,Sarah Solemani,99,5637,1,13505,137,180,7.1,http://www.imdb.com/title/tt0413015/?ref_=fn_tt_tt_1
2009,Red Riding: In the Year of Our Lord 1974 ,Not Rated,Crime|Drama|Mystery|Thriller,ejected from a moving vehicle|gun held to head|handcuffs|shot multiple times|strangulation,102,English,UK,Color,1.85,,,Julian Jarrold,11,0,Andrew Garfield,10000,Warren Clarke,281,John Henshaw,35,10369,0,9305,91,44,7.1,http://www.imdb.com/title/tt1259574/?ref_=fn_tt_tt_1
2001,Iris ,R,Biography|Drama|Romance,alzheimer's disease|book|love|novelist|writer,91,English,UK,Color,1.85,5500000,1292119,Richard Eyre,14,0,Kate Winslet,14000,Jim Broadbent,1000,Kris Marshall,548,16768,1,14786,100,144,7.1,http://www.imdb.com/title/tt0280778/?ref_=fn_tt_tt_1
1997,Love and Death on Long Island ,PG-13,Comedy|Drama,actor|love|obsession|obsessive love|star,93,English,UK,Color,1.85,,2542264,Richard Kwietniowski,23,61,Jason Priestley,471,Maury Chaykin,232,Danny Webb,130,938,1,3407,50,48,7.1,http://www.imdb.com/title/tt0119574/?ref_=fn_tt_tt_1
1999,Human Traffic ,R,Comedy|Music,friday|friend|hip hop|techno rave|weekend,99,English,UK,Color,1.85,2200000,104257,Justin Kerrigan,8,0,Danny Dyer,798,John Simm,472,Shaun Parkes,78,1430,2,19194,47,160,7.1,http://www.imdb.com/title/tt0188674/?ref_=fn_tt_tt_1
1997,24 7: Twenty Four Seven ,R,Comedy|Drama|Romance|Sport,fight|gang|hiking|wales|working class,96,English,UK, Black and White,1.85,,,Shane Meadows,222,224,Bob Hoskins,5000,Annette Badland,497,Karl Collins,20,5535,2,2081,44,21,7.1,http://www.imdb.com/title/tt0120391/?ref_=fn_tt_tt_1
